"url","Link","Area","CostPerYear","ClosestSubway","SubwayDistance","City","City_link","Region","District","Subway","Street","Building","Address"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=45&region=1","Своб. назнач. 250 м² за 1 799 355 руб./мес.","Своб. назнач. 250 м² за 1 799 355 руб./мес.","86 300 руб. за м² в год","Сретенский бульвар","5; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЦАО","р-н Красносельский","м. Сретенский бульвар","улица Сретенка","4","Москва; р-н Красносельский; улица Сретенка; 4"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=45&region=1","Своб. назнач. 872 м² за 1 816 667 руб./мес.","Своб. назнач. 872 м² за 1 816 667 руб./мес.","25 000 руб. за м² в год","Тульская","10; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЮАО","р-н Донской","м. Тульская","Варшавское шоссе","9С1","Москва; р-н Донской; Варшавское шоссе; 9С1"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=45&region=1","Своб. назнач. 173 м² за 1 879 578 руб./мес.","Своб. назнач. 173 м² за 1 879 578 руб./мес.","130 300 руб. за м² в год","Алексеевская","2; минуты; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","СВАО","р-н Останкинский","м. Алексеевская","проспект Мира","97","Москва; р-н Останкинский; проспект Мира; 97"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=45&region=1","Своб. назнач. 551 м² за 1 885 463 руб./мес.","Своб. назнач. 551 м² за 1 885 463 руб./мес.","41 100 руб. за м² в год","Белорусская","1; минута; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЦАО","р-н Тверской","м. Белорусская","улица Грузинский Вал","11С3","Москва; р-н Тверской; улица Грузинский Вал; 11С3"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=45&region=1","Своб. назнач. 1060 м² за 1 899 167 руб./мес.","Своб. назнач. 1060 м² за 1 899 167 руб./мес.","21 500 руб. за м² в год","Кузнецкий мост","2; минуты; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЦАО","р-н Мещанский","м. Кузнецкий мост","улица Кузнецкий Мост","19С1","Москва; р-н Мещанский; улица Кузнецкий Мост; 19С1"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=45&region=1","Своб. назнач. от 256 м² до 500 м² от 980 950 руб./мес.","Своб. назнач. от 256 м² до 500 м² от 980 950 руб./мес.","46 000 руб. за м² в год","Киевская","5; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЗАО","р-н Дорогомилово","м. Киевская","Кутузовский проспект","2/1К1А","Москва; р-н Дорогомилово; Кутузовский проспект; 2/1К1А"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=46&region=1","Своб. назнач. 730 м² за 1 946 667 руб./мес.","Своб. назнач. 730 м² за 1 946 667 руб./мес.","32 000 руб. за м² в год","Парк Культуры","1; минута; на транспорте","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЦАО","р-н Хамовники","м. Парк Культуры","улица Пречистенка","38","Москва; р-н Хамовники; улица Пречистенка; 38"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=46&region=1","Своб. назнач. 1060 м² за 1 952 167 руб./мес.","Своб. назнач. 1060 м² за 1 952 167 руб./мес.","22 100 руб. за м² в год","Кузнецкий мост","2; минуты; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЦАО","р-н Мещанский","м. Кузнецкий мост","улица Кузнецкий Мост","19С1","Москва; р-н Мещанский; улица Кузнецкий Мост; 19С1"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=46&region=1","Своб. назнач. 664 м² за 1 992 000 руб./мес.","Своб. назнач. 664 м² за 1 992 000 руб./мес.","36 000 руб. за м² в год","Домодедовская","<1 минуты; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","м. Домодедовская","ЮАО","р-н Орехово-Борисово Северное","улица Генерала Белова","17","Москва; ЮАО; улица Генерала Белова; 17"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=46&region=1","Своб. назнач. 1026 м² за 1 990 000 руб./мес.","Своб. назнач. 1026 м² за 1 990 000 руб./мес.","23 275 руб. за м² в год","Новокосино","<1 минуты; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","м. Новокосино","ВАО","р-н Новокосино","Новокосинская улица","48","Москва; ВАО; Новокосинская улица; 48"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=46&region=1","Своб. назнач. 816 м² за 1 999 200 руб./мес.","Своб. назнач. 816 м² за 1 999 200 руб./мес.","29 400 руб. за м² в год","Комсомольская","3; минуты; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЦАО","р-н Красносельский","м. Комсомольская","Каланчевская улица","15А","Москва; р-н Красносельский; Каланчевская улица; 15А"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=46&region=1","Своб. назнач. от 100 м² до 1000 м² от 200 000 руб./мес.","Своб. назнач. от 100 м² до 1000 м² от 200 000 руб./мес.","24 000 руб. за м² в год","Полянка","3; минуты; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЦАО","р-н Якиманка","м. Полянка","переулок 1-й Хвостов","11С1","Москва; р-н Якиманка; переулок 1-й Хвостов; 11С1"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=46&region=1","Своб. назнач. 400 м² за 2 000 000 руб./мес.","Своб. назнач. 400 м² за 2 000 000 руб./мес.","60 000 руб. за м² в год","Трубная","5; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЦАО","р-н Тверской","м. Трубная","улица Петровка","26С2","Москва; р-н Тверской; улица Петровка; 26С2"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=46&region=1","Своб. назнач. 760 м² за 2 000 700 руб./мес.","Своб. назнач. 760 м² за 2 000 700 руб./мес.","31 590 руб. за м² в год","Таганская","13; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЦАО","р-н Таганский","м. Таганская","Котельническая набережная","1/15","Москва; р-н Таганский; Котельническая набережная; 1/15"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=46&region=1","Своб. назнач. 800 м² за 2 000 000 руб./мес.","Своб. назнач. 800 м² за 2 000 000 руб./мес.","30 000 руб. за м² в год","Чеховская","5; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЦАО","р-н Тверской","м. Чеховская","улица Петровка","21С1","Москва; р-н Тверской; улица Петровка; 21С1"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=46&region=1","Своб. назнач. 483 м² за 1 999 975 руб./мес.","Своб. назнач. 483 м² за 1 999 975 руб./мес.","49 730 руб. за м² в год","Белорусская","8; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","САО","р-н Беговой","м. Белорусская","улица 3-я Ямского Поля","9","Москва; р-н Беговой; улица 3-я Ямского Поля; 9"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=46&region=1","Своб. назнач. 400 м² за 1 996 667 руб./мес.","Своб. назнач. 400 м² за 1 996 667 руб./мес.","59 900 руб. за м² в год","Белорусская","6; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЦАО","р-н Пресненский","м. Белорусская","Большая Грузинская улица","57","Москва; р-н Пресненский; Большая Грузинская улица; 57"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=46&region=1","Своб. назнач. 415 м² за 1 999 880 руб./мес.","Своб. назнач. 415 м² за 1 999 880 руб./мес.","57 800 руб. за м² в год","Менделеевская","1; минута; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЦАО","р-н Тверской","м. Менделеевская","Новослободская улица","14/19С1","Москва; р-н Тверской; Новослободская улица; 14/19С1"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=46&region=1","Своб. назнач. 1041 м² за 1 994 675 руб./мес.","Своб. назнач. 1041 м² за 1 994 675 руб./мес.","23 000 руб. за м² в год","Сухаревская","1; минута; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЦАО","р-н Мещанский","м. Сухаревская","проспект Мира","5к1","Москва; р-н Мещанский; проспект Мира; 5к1"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=46&region=1","Своб. назнач. 443 м² за 1 999 038 руб./мес.","Своб. назнач. 443 м² за 1 999 038 руб./мес.","54 150 руб. за м² в год","Китай-город","2; минуты; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЦАО","р-н Басманный","м. Китай-город","улица Солянка","1/2С1","Москва; р-н Басманный; улица Солянка; 1/2С1"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=46&region=1","Своб. назнач. 200 м² за 1 998 334 руб./мес.","Своб. назнач. 200 м² за 1 998 334 руб./мес.","119 900 руб. за м² в год","Арбатская","2; минуты; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЦАО","р-н Арбат","м. Арбатская","улица Арбат","1","Москва; р-н Арбат; улица Арбат; 1"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=46&region=1","Своб. назнач. 486 м² за 1 987 732 руб./мес.","Своб. назнач. 486 м² за 1 987 732 руб./мес.","49 100 руб. за м² в год","Белорусская","1; минута; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЦАО","р-н Тверской","м. Белорусская","улица Грузинский Вал","11С3","Москва; р-н Тверской; улица Грузинский Вал; 11С3"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=46&region=1","Своб. назнач. 227 м² за 1 999 492 руб./мес.","Своб. назнач. 227 м² за 1 999 492 руб./мес.","105 700 руб. за м² в год","Октябрьская","1; минута; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЦАО","р-н Якиманка","м. Октябрьская","Калужская площадь","1С7","Москва; р-н Якиманка; Калужская площадь; 1С7"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=46&region=1","Своб. назнач. от 100 м² до 322 м² от 625 000 руб./мес.","Своб. назнач. от 100 м² до 322 м² от 625 000 руб./мес.","75 000 руб. за м² в год","Новослободская","3; минуты; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЦАО","р-н Тверской","м. Новослободская","Долгоруковская улица","40","Москва; р-н Тверской; Долгоруковская улица; 40"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=46&region=1","Своб. назнач. 490 м² за 2 041 830 руб./мес.","Своб. назнач. 490 м² за 2 041 830 руб./мес.","50 004 руб. за м² в год","Парк Культуры","6; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЦАО","р-н Хамовники","м. Парк Культуры","улица Остоженка","25","Москва; р-н Хамовники; улица Остоженка; 25"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=46&region=1","Своб. назнач. 450 м² за 2 025 000 руб./мес.","Своб. назнач. 450 м² за 2 025 000 руб./мес.","54 000 руб. за м² в год","Новослободская","7; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЦАО","р-н Тверской","м. Новослободская","Краснопролетарская улица","4","Москва; р-н Тверской; Краснопролетарская улица; 4"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=46&region=1","Своб. назнач. от 200 м² до 825 м² от 500 000 руб./мес.","Своб. назнач. от 200 м² до 825 м² от 500 000 руб./мес.","30 000 руб. за м² в год","Новослободская","3; минуты; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЦАО","р-н Тверской","м. Новослободская","Долгоруковская улица","40","Москва; р-н Тверской; Долгоруковская улица; 40"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=46&region=1","Своб. назнач. 410 м² за 2 050 000 руб./мес.","Своб. назнач. 410 м² за 2 050 000 руб./мес.","60 000 руб. за м² в год","Чеховская","5; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЦАО","р-н Тверской","м. Чеховская","улица Петровка","26С3","Москва; р-н Тверской; улица Петровка; 26С3"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=46&region=1","Своб. назнач. от 300 м² до 1000 м² от 625 000 руб./мес.","Своб. назнач. от 300 м² до 1000 м² от 625 000 руб./мес.","25 000 руб. за м² в год","Китай-город","14; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЦАО","р-н Таганский","м. Китай-город","Котельническая набережная","1/15кБ","Москва; р-н Таганский; Котельническая набережная; 1/15кБ"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=46&region=1","Своб. назнач. 652 м² за 2 099 006 руб./мес.","Своб. назнач. 652 м² за 2 099 006 руб./мес.","38 632 руб. за м² в год","Китай-город","2; минуты; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЦАО","р-н Басманный","м. Китай-город","Лубянский проезд","17","Москва; р-н Басманный; Лубянский проезд; 17"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=46&region=1","Своб. назнач. 586 м² за 2 098 042 руб./мес.","Своб. назнач. 586 м² за 2 098 042 руб./мес.","43 000 руб. за м² в год","Добрынинская","1; минута; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЦАО","р-н Якиманка","м. Добрынинская","Житная улица","4","Москва; р-н Якиманка; Житная улица; 4"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=47&region=1","Своб. назнач. 650 м² за 2 099 500 руб./мес.","Своб. назнач. 650 м² за 2 099 500 руб./мес.","38 760 руб. за м² в год","Китай-город","5; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЦАО","р-н Басманный","м. Китай-город","Лубянский проезд","15/2","Москва; р-н Басманный; Лубянский проезд; 15/2"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=47&region=1","Своб. назнач. 816 м² за 2 121 600 руб./мес.","Своб. назнач. 816 м² за 2 121 600 руб./мес.","31 200 руб. за м² в год","Красные ворота","7; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЦАО","р-н Красносельский","м. Красные ворота","Каланчевская улица","15А","Москва; р-н Красносельский; Каланчевская улица; 15А"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=47&region=1","Своб. назнач. 589 м² за 2 144 942 руб./мес.","Своб. назнач. 589 м² за 2 144 942 руб./мес.","43 700 руб. за м² в год","Новые Черемушки","10; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЮЗАО","р-н Обручевский","м. Новые Черемушки","Профсоюзная улица","66С1","Москва; р-н Обручевский; Профсоюзная улица; 66С1"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=47&region=1","Своб. назнач. 816 м² за 2 129 760 руб./мес.","Своб. назнач. 816 м² за 2 129 760 руб./мес.","31 320 руб. за м² в год","Красные ворота","4; минуты; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЦАО","р-н Красносельский","м. Красные ворота","Каланчевская улица","15А","Москва; р-н Красносельский; Каланчевская улица; 15А"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=47&region=1","Своб. назнач. 400 м² за 2 200 000 руб./мес.","Своб. назнач. 400 м² за 2 200 000 руб./мес.","66 000 руб. за м² в год","Кропоткинская","5; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЦАО","р-н Хамовники","м. Кропоткинская","улица Остоженка","12/1С1","Москва; р-н Хамовники; улица Остоженка; 12/1С1"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=47&region=1","Своб. назнач. 578 м² за 2 199 868 руб./мес.","Своб. назнач. 578 м² за 2 199 868 руб./мес.","45 672 руб. за м² в год","Лубянка","5; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЦАО","р-н Басманный","м. Лубянка","Мясницкая улица","8/2","Москва; р-н Басманный; Мясницкая улица; 8/2"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=47&region=1","Своб. назнач. 629 м² за 2 199 928 руб./мес.","Своб. назнач. 629 м² за 2 199 928 руб./мес.","41 970 руб. за м² в год","Комсомольская","7; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЦАО","р-н Красносельский","м. Комсомольская","Большая Спасская улица","8С1А","Москва; р-н Красносельский; Большая Спасская улица; 8С1А"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=47&region=1","Своб. назнач. 1020 м² за 2 210 000 руб./мес.","Своб. назнач. 1020 м² за 2 210 000 руб./мес.","26 000 руб. за м² в год","Тульская","12; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЮАО","р-н Донской","м. Тульская","Варшавское шоссе","9с28","Москва; р-н Донской; Варшавское шоссе; 9с28"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=47&region=1","Своб. назнач. 1378 м² за 2 239 250 руб./мес.","Своб. назнач. 1378 м² за 2 239 250 руб./мес.","19 500 руб. за м² в год","Люблино","15; минут; на транспорте","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЮВАО","р-н Люблино","м. Люблино","улица Марьинский Парк","49","Москва; р-н Люблино; улица Марьинский Парк; 49"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=47&region=1","Своб. назнач. 2400 м² за 2 265 600 руб./мес.","Своб. назнач. 2400 м² за 2 265 600 руб./мес.","11 328 руб. за м² в год","Академическая","17; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЮЗАО","р-н Академический","м. Академическая","улица Шверника","11К1","Москва; р-н Академический; улица Шверника; 11К1"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=47&region=1","Своб. назнач. 2062 м² за 2 299 130 руб./мес.","Своб. назнач. 2062 м² за 2 299 130 руб./мес.","13 380 руб. за м² в год","Полянка","3; минуты; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЦАО","р-н Якиманка","м. Полянка","Берсеневская набережная","6С1","Москва; р-н Якиманка; Берсеневская набережная; 6С1"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=47&region=1","Своб. назнач. 260 м² за 2 299 917 руб./мес.","Своб. назнач. 260 м² за 2 299 917 руб./мес.","106 150 руб. за м² в год","Комсомольская","1; минута; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЦАО","р-н Красносельский","м. Комсомольская","Краснопрудная улица","1","Москва; р-н Красносельский; Краснопрудная улица; 1"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=47&region=1","Своб. назнач. 318 м² за 2 299 140 руб./мес.","Своб. назнач. 318 м² за 2 299 140 руб./мес.","86 760 руб. за м² в год","Цветной бульвар","3; минуты; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЦАО","р-н Мещанский","м. Цветной бульвар","Цветной бульвар","20/1","Москва; р-н Мещанский; Цветной бульвар; 20/1"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=47&region=1","Своб. назнач. 408 м² за 2 298 400 руб./мес.","Своб. назнач. 408 м² за 2 298 400 руб./мес.","67 600 руб. за м² в год","Новокузнецкая","1; минута; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЦАО","р-н Замоскворечье","м. Новокузнецкая","Большая Татарская улица","вл5","Москва; р-н Замоскворечье; Большая Татарская улица; вл5"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=47&region=1","Своб. назнач. от 250 м² до 665 м² от 874 792 руб./мес.","Своб. назнач. от 250 м² до 665 м² от 874 792 руб./мес.","41 990 руб. за м² в год","Митино","6; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","СЗАО","р-н Митино","м. Митино","Митинская улица","41","Москва; р-н Митино; Митинская улица; 41"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=47&region=1","Своб. назнач. 200 м² за 2 400 000 руб./мес.","Своб. назнач. 200 м² за 2 400 000 руб./мес.","144 000 руб. за м² в год","Арбатская","10; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЦАО","р-н Арбат","м. Арбатская","улица Новый Арбат","17","Москва; р-н Арбат; улица Новый Арбат; 17"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=47&region=1","Своб. назнач. от 180 м² до 1374 м² от 315 000 руб./мес.","Своб. назнач. от 180 м² до 1374 м² от 315 000 руб./мес.","21 000 руб. за м² в год","Сухаревская","2; минуты; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЦАО","р-н Красносельский","м. Сухаревская","улица Сретенка","30","Москва; р-н Красносельский; улица Сретенка; 30"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=47&region=1","Своб. назнач. 500 м² за 2 500 000 руб./мес.","Своб. назнач. 500 м² за 2 500 000 руб./мес.","60 000 руб. за м² в год","Китай-город","1; минута; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЦАО","р-н Басманный","м. Китай-город","Солянский проезд","1","Москва; р-н Басманный; Солянский проезд; 1"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=47&region=1","Своб. назнач. 1740 м² за 2 500 000 руб./мес.","Своб. назнач. 1740 м² за 2 500 000 руб./мес.","17 242 руб. за м² в год","Алексеевская","17; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","СВАО","р-н Алексеевский","м. Алексеевская","улица Павла Корчагина","3С2","Москва; р-н Алексеевский; улица Павла Корчагина; 3С2"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=47&region=1","Своб. назнач. 665 м² за 2 520 000 руб./мес.","Своб. назнач. 665 м² за 2 520 000 руб./мес.","45 474 руб. за м² в год","Митино","<1 минуты; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","м. Митино","СЗАО","р-н Митино","Митинская улица","41","Москва; СЗАО; Митинская улица; 41"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=47&region=1","Своб. назнач. 549 м² за 2 500 011 руб./мес.","Своб. назнач. 549 м² за 2 500 011 руб./мес.","54 655 руб. за м² в год","Менделеевская","4; минуты; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЦАО","р-н Тверской","м. Менделеевская","Новослободская улица","34/2","Москва; р-н Тверской; Новослободская улица; 34/2"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=47&region=1","Своб. назнач. 549 м² за 2 500 240 руб./мес.","Своб. назнач. 549 м² за 2 500 240 руб./мес.","54 660 руб. за м² в год","Менделеевская","4; минуты; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЦАО","р-н Тверской","м. Менделеевская","Новослободская улица","34/2","Москва; р-н Тверской; Новослободская улица; 34/2"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=47&region=1","Своб. назнач. 426 м² за 2 499 787 руб./мес.","Своб. назнач. 426 м² за 2 499 787 руб./мес.","70 400 руб. за м² в год","Тверская","2; минуты; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЦАО","р-н Тверской","м. Тверская","Тверская улица","12С1","Москва; р-н Тверской; Тверская улица; 12С1"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=47&region=1","Своб. назнач. от 300 м² до 720 м² от 1 050 000 руб./мес.","Своб. назнач. от 300 м² до 720 м² от 1 050 000 руб./мес.","42 000 руб. за м² в год","Пятницкое шоссе","10; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","СЗАО","р-н Митино","м. Пятницкое шоссе","Митинская улица","41","Москва; р-н Митино; Митинская улица; 41"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=47&region=1","Своб. назнач. 463 м² за 2 499 429 руб./мес.","Своб. назнач. 463 м² за 2 499 429 руб./мес.","64 780 руб. за м² в год","Сухаревская","2; минуты; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЦАО","р-н Мещанский","м. Сухаревская","улица Сретенка","21/28С1","Москва; р-н Мещанский; улица Сретенка; 21/28С1"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=48&region=1","Своб. назнач. 549 м² за 2 499 780 руб./мес.","Своб. назнач. 549 м² за 2 499 780 руб./мес.","54 640 руб. за м² в год","Менделеевская","3; минуты; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЦАО","р-н Тверской","м. Менделеевская","Новослободская улица","34/2","Москва; р-н Тверской; Новослободская улица; 34/2"
